hotel_id,hotel_name,hotel_img
67,輝煌小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634902318_849eb77c120e30e8ccc35d34821fc317.jpg
67,輝煌小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/313_1634902363_a7901626b60127a8b739b402a84d8156.jpeg
67,輝煌小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/313_1634902372_65ac6b362cf62e733ee5ae1e50c2fde0.jpeg
67,輝煌小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/313_1634902381_951d4dff3c22e9fcc4a2707009f45ea8.jpeg
67,輝煌小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/313_1634902394_cc21f5d16639401cee2ae558558789d9.jpg
67,輝煌小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/313_1634902403_cc21f5d16639401cee2ae558558789d9.jpg
68,美景賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633673956_70e1c7e4abf54c2b421bf6bf485b050c.jpg
68,美景賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/282_1633674006_adaff3aea153b7191524eb4b990b67ba.jpg
68,美景賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/282_1633674017_1cb192cb0a1d9ff4c44481b43dc49461.jpg
69,雅麗別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633674602_387795c86765346eca0c041bac00348b.jpg
69,雅麗別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/283_1633674672_387795c86765346eca0c041bac00348b.jpg
70,桃園賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633678993_04c1fb59fe87445dd88cbe540e544e5e.jpg
70,桃園賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/284_1633679008_18932340006c0493a14f6dcd2d21ff31.jpg
71,華都別墅/ 華都賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633680327_d40d1a80bd4ebea1047655b54d481602.jpg
71,華都別墅/ 華都賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/286_1633680343_83a5122ab8b0710486c268c251658211.jpg
71,華都別墅/ 華都賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/286_1633680356_8a4d8496c1f92471c7de4a7f7cdf10cb.jpg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633682332_d28a48f2c7306d4ac4ebbc3a8564316d.jpg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/287_1633682342_d221290afb75b6455f43a1c233fb102d.jpg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/287_1633682350_91a7df7c409eccec661209f48238ac3d.jpg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/287_1633682360_ded6eb031a597ce6e51ae4aedbf3126a.jpg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/287_1633682369_e54fa917025148600c050777cf003c33.jpeg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/287_1633682638_64ff5304ebf5c00cf738f490a3092ef6.jpg
72,龍源賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/287_1633682645_13d659d8016995ce62a67408d1f62414.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634282758_4c23671a9119d7848d9b64452a5fc526.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282922_1e790a43ad4f213d21c1f245d4374206.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282937_75d86477de0c8825defba90fe1322ac6.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282944_e83b5b3e1b109109ce303f891cc150f4.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282963_d5338604e69cf18c40dd81d2749b1026.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282969_d8fb8bd72d1674d9452ae2961409c420.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282979_16219004fcbd21f64850b50fa23f6408.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282987_02fa1b17870f826c031f6a642da26dc9.jpg
73,薀莎酒店 / 金莎酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/290_1634282993_21eab9187b9395129de762d49766fc31.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634285309_441b22dea0dfb38a6322b713f8f46430.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285320_b9af940aac155bc7de5672d312417766.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285326_eb7fc09648076f86add46b8fabb05f2a.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285335_18adf8e4235ca3dbd7b56b041f3311c7.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285343_7cd7727e07fca67de40e4104663dc7f9.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285350_d812b2721993a9fab4b132cf0673260b.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285355_a8d58b33a00a9e1a2d320d831423fccc.jpg
74,陽光旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/292_1634285362_3ce40475f5e2f7fb0bd05fb72752f848.png
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634286074_ccf22cfc0ef3dfb3bf82e7da416ce5a2.jpg
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/293_1634286083_3ff52a8ad58ad44e2da7904ea1625213.jpeg
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/293_1634286090_02f7d890469d9e683f0ee9ace5a568e9.jpg
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/293_1634286097_0d764576a9c52b51183980817763bd4f.jpeg
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/293_1634286106_a55e6f942cee52ec4b248800bb8ef78f.jpg
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/293_1634286117_21e19f975d3cdc522eecfaf6905821e9.jpg
75,自助爆房 / 惠福旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/293_1634286127_76b54dc9b047e90405c43cb0fb1de813.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634356197_3279401776f2dfeefce26d349b12a12e.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356213_83700c745a545fda573c06edaf75cc65.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356227_76b54dc9b047e90405c43cb0fb1de813.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356236_36fd02fcaba7002c4117149d85c32e9d.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356245_6a1b1a9ca0780ed16b83c4533b075958.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356257_10e5164e819e1c7616d0a7ae0d13b170.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356267_3279401776f2dfeefce26d349b12a12e.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356273_3fc704260cc5b42134ab3f4034a8a63d.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356280_754078cfdb35fb60a9632f65f8a028e6.jpg
76,C3 SPACE,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/294_1634356286_21e19f975d3cdc522eecfaf6905821e9.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634363458_59c86e13b2d71649dbbc54389420424e.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363547_6ed18bee785e9adb16f33ca3a1634129.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363594_2b65754bbf1745f4437617d188aab232.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363629_0052259cb7598660745ef11bfde24934.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363668_304c30a4d433f2b67dded57bd65fa206.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363698_820d455924137efa1cf6f91d61722242.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363495_32caa3ce533a065c623b23db3c62496b.jpg
77,非凡酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/296_1634363522_b92fc516a11ee44fa8de201059d022d8.jpg
78,利苑別墅/ 龍苑小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633508831_e35415b752bb4ec1d1aa419b8235c91b.jpg
78,利苑別墅/ 龍苑小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/267_1633508906_7fe2923cd4144fe848f71766e131a63c.jpg
78,利苑別墅/ 龍苑小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/267_1633508922_8bd0914e434cb427d590a6d6a5d3ecf8.jpg
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633510496_d93cebaeff4ea9001bf2f78ff63caf71.png
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/269_1633510571_64a5bfd94c7f5d6c106ba229762a1803.png
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/269_1633510586_ffa9b2bfb0096a9250eb76f54ff57519.png
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/269_1633510645_7c1cadc6a598935b2c87ec2c502d77ae.jpg
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/269_1633510780_1247bc252186f2749f29454a7048bcab.jpg
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/269_1633510791_70429eaf9e428ec5de9ba73ca53da8fd.jpg
79,暮舍,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/269_1633510807_0b90ffa5ae6ca6dc6a578934517930c5.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633582988_b17c0492d199df58913ad65da6e09b60.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583001_669a4e49b71ef7e6ef0f6f2208bf029c.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583007_be924baf9eec6cdca988c20db07b2388.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583015_d1668e5aeebad5f62e41eafd087fb202.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583031_54c9b47eeb422e3d348d67ead7e5cb0c.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583041_561580e6b8604a9a06eed2a987ecdf92.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583052_3b263d8e728c67486845e1865a5ec907.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583059_38a54d857be7ecc186c4ea373f3cf1b3.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583068_9819f96f323465109bda59d390f26f5a.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583074_e6d6c34f4eb7d0c84ea2f20665f6bed7.jpg
80,名閣酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/273_1633583081_56e9070269987235dc8b47f5d1781953.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633586999_57244cb0f8da19ec3d1441e773179ffb.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587016_9210705539646e79a1cf9f36b8c4cddc.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587025_83c4cee0951fbac357856211ab7f19d4.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587031_627ed95dcc36537719bbd39401f9c6d2.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587041_f4fd8f3b611c810924b7e629c1a6bb6f.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587050_e8abb1d9085be25d65fe933fafded283.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587061_8ba7701c8d296aa4c250d3ee35ea46c9.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587070_40ee0ec36358244bf4a783fb11579975.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587081_013aee7d57dee2cb44195a61993fbba8.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587090_7c7dfac2b4cfcad99bfad17e4afc51be.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587100_501ac33ae625f151daf27f59dbc60dc2.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633587106_342bce71f542234776b7974fc6d70dd5.jpg
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633592730_800e33217d5ba09df53d9dabbef667cf.png
81,伊甸園,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/274_1633592741_5254e9e9d4f3ac7ed3893bb38aa2780b.png
82,心心賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633663275_eac704e49efde38064bcdc0633c12ff9.jpg
82,心心賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/275_1633663454_13351014d79f2da5c6853029bc6247e8.jpg
83,富麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633666433_387795c86765346eca0c041bac00348b.jpg
83,富麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/277_1633666505_fd933a346982a758aeb58890923a174b.jpg
84,美麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633667142_5809d5ceed49f19f8f16333c0bf4ed97.jpg
84,美麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/278_1633667155_c96ef2cf497e2c07acb0b709c26fcb71.jpg
85,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633328772_8d798375ad4d0499afae9d6e3fdfeb44.jpeg
85,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/200_1633359566_db3fd576cb5cfdb1db78d37f6350f63c.jpeg
85,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/200_1633359586_e0f47a5c960042cb4162ad3ff920db53.jpeg
85,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/200_1633359602_99680cfe2fe85f8910311f238fdcdf4b.jpeg
86,芝柏別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633671766_787883f4e12f95cbd7d438d1c7d7b697.jpg
86,芝柏別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/280_1633671915_a7432dd77725ed77135258642b2f2cd5.png
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633672431_0c6a25aa9f0768257b4476f60c37e24b.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672441_735a21a614890d1fc1de4d8136db1092.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672448_e2d4957768a6049fb156fc6d7efaa195.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672455_9c9e038775e9c41968687fa4ea251414.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672465_27e1f172bbd1fca6a0a592d0844b4cac.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672476_74f2a12d7e9e5eaed320eea9740a792e.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672483_2493e63c26e1e7e9e78573744b374b20.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672491_22360b4dbd4cc5a0734b96f1dbb542ce.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672502_ea41aa84768eea1229aff530cfa8962f.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672509_8c6ec0cf6a4a210abf91f0e4b78de37c.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672516_b0e5039ae6ebb099671386cb2dfb4a77.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672522_7ee2b65a1a8b4887b429de88a43194a3.jpg
87,益豐賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/281_1633672528_af159be3c9d808dffbd5392ac439266f.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632893578_21923e621f7682388183f0f87c126660.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1633879717_166a1b6fc48f0b685a77e73bdd756dbd.jpeg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1632893602_e67c318fa779227d114ba68b1fbe4282.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1632893611_3cad84eec52a7435b43350018db7ccce.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1632893626_f82efe2c020471d3e01225fc4220bc54.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1632893632_b629e64b946be7aae809db9bff183323.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1632893651_618df9ebc88d21f449012e6e6de554f8.jpg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1633879781_9c946a708894795d320d3ce0fb111f83.jpeg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1634032834_cec5ac431d84dfd936478bc7584249db.jpeg
88,大埔賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/209_1634032747_52c54aa2df87e78e04829f55268d0bac.jpeg
89,上水酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632982026_63b121ed9425d9cdfe6b6bef5094d6ae.jpg
89,上水酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/197_1632982052_ac712b533ab907b45748988488c1051d.jpg
89,183 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1668148109_5958d67326cac4ea67179ea27a478b55.jpeg
89,184 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156316_4fa391491c27d4637e5d31148573f5c5.jpg
89,185 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156323_6f0e8aab33e8fff87f6446cb1b9caf82.jpg
89,186 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156334_0ceaf47a6ad644b9cdee6af2bf99e371.jpg
89,187 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156340_3c6ddaf70bb592e3132f6c2408d0b1f3.jpg
89,188 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156347_e9a4ca544b3e00c8dbfcc796bb464408.jpg
89,189 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156352_2c4c81877e8383275536ff080060c6d8.jpg
89,190 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156358_d7ca0284578db4af9d23ed2721006c53.jpg
89,191 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156457_6ad5b88fb123c4f6d1bcaa8c9a2ea616.jpg
89,192 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156466_bbc62d70655bfbe9428c4cbb4d8b1c6d.jpg
89,193 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156411_b51de7fdcb60294e8764bc40ddf761b5.jpg
89,194 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156270_509d2817212f42b4e39a6542928b0cb7.jpg
89,195 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156279_d9f123aca83ea192cd767dfe15061b2f.jpg
89,196 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156289_1024c60f737b164773ad289b53b802eb.jpg
89,197 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156296_b122b24010faf2d80414653e6743f46e.jpg
89,198 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156303_5b3d5182cd2dbefab2540052e2f309ae.jpg
89,199 彌敦道,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/346_1668156310_87542a56ed9006b261d9774c7bb3202e.jpg
90,名人酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633494095_ad7f5e537f79edb7bb573d6edb71dd7c.jpg
90,名人酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/256_1633494235_a7a388ee2edb16d23f88506fb3f1d7f5.jpg
90,名人酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/256_1633494245_2e24d7410b73ac303ed4e60db76530b8.jpg
90,名人酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/256_1633494348_3e8dfcc06eec9d9b8bf43048b00f7649.jpg
91,金碧輝煌酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633500088_b04d36b8952e95a3a07b4ef59891a134.jpg
91,金碧輝煌酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/258_1633500096_b138da53ab2db51c6b70098137e61914.jpg
91,金碧輝煌酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/258_1633500106_cfba33b62c21674110643b5be5f6e47f.jpg
91,金碧輝煌酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/258_1633500128_69c3f618298340a918f77845f63f514d.png
91,金碧輝煌酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/258_1633500135_58ca66d3d955015fca37300f48c25a72.png
92,北角賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633500751_124e1d871d8bf04ed2b8f45864486a00.png
92,北角賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/259_1633501231_fd4fb04b9dc50016ab8d5a72d772cd0f.jpg
92,北角賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/259_1633501238_a9d6b3119aa7d62dbf6a09a53b71cf28.jpg
92,北角賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/259_1633501823_3fb4bcaf4c9988d2e636e18026bc36d7.jpg
93,美都旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633501781_3fb4bcaf4c9988d2e636e18026bc36d7.jpg
93,美都旅館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/260_1633501797_b04d36b8952e95a3a07b4ef59891a134.jpg
94,美輪賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633502345_8a3fbfa2cf86c9a682add7b1a6e09de0.jpg
94,美輪賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/261_1633502356_3b136bf60441cadd0369301b5eb1b2bf.jpg
94,美輪賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/261_1633502367_4c15d6d99026d2d0faed55ac2757bef0.jpg
95,蜜月時租酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633504317_21c16b257fab5ff399d2836221c56bc7.jpg
95,蜜月時租酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/263_1633504327_5e9b1427b6263b30bdb1c2529a8bbe1b.jpg
95,蜜月時租酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/263_1633504336_2c252fd86da6fc02f988d6e0ee0fb00a.jpg
95,蜜月時租酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/263_1633504346_499cd4d8ecf09f63f4f5635e85b2c11d.jpg
95,蜜月時租酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/263_1633573171_88a77efce76adb5203001c3b7876b253.jpg
96,喜來園別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633506211_6f86f98378fe9bf96a9b58e3ac3d3eae.jpg
96,喜來園別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/265_1633506226_bec15603d05b6bbeddb5634de42a42f7.jpg
97,杏花小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633507577_84aee680ac4de87cd7b3dc8b370d186f.jpg
97,杏花小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/266_1633527146_6106bf11b588a635a97de43e75bb09f2.jpeg
97,杏花小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/266_1633507661_5f409704d0a3b5f432755bf734bd58a7.jpg
98,皇宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632900472_e7024f4cfc1e6dbde27530b4f728b319.jpg
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1631852664_d8996c0f498cb51ad7cd8c331d934d0b.jpg
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/229_1631852688_0e56ba5d0c35423cae0f75db35ded09b.jpg
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/229_1631852699_27ae4381057513eaa36385e2e01b25fb.jpg
